id,father_height,mother_height,boy_dummy,prediction
5659,1.76,1.72,0,1.6825502245452233
5660,1.81,1.64,0,1.667982802082883
5661,1.77,1.6,0,1.648474392738075
5662,1.79,1.7,0,1.6821996338063867
5664,1.76,1.66,0,1.6645719472482923
5665,1.72,1.66,0,1.6570490561014382
5666,1.66,1.68,0,1.6517574784801339
5667,1.78,1.65,0,1.665337013272231
5671,1.78,1.56,0,1.6383695973268346
5672,1.71,1.69,0,1.6641574719631902
5673,1.73,1.56,0,1.6289659833932668
5674,1.7,1.67,0,1.6562839900774995
5675,1.78,1.63,0,1.659344254173254
5676,1.72,1.66,0,1.6570490561014382
5679,1.86,1.66,0,1.6833791751154277
5682,1.75,1.63,0,1.6537020858131133
5684,1.64,1.63,0,1.6330141351592644
5687,1.74,1.61,0,1.6458286039274228
5688,1.77,1.68,0,1.6724454291339828
5691,1.74,1.63,0,1.6518213630263996
5692,1.83,1.67,0,1.6807333863047755
5699,1.72,1.68,0,1.663041815200415
5700,1.74,1.68,0,1.666803260773842
5701,1.74,1.62,0,1.6488249834769113
5702,1.69,1.63,0,1.6424177490928322
5704,1.62,1.58,0,1.614270791838395
5706,1.74,1.57,0,1.6338430857294688
5707,1.73,1.61,0,1.643947881140709
5708,1.68,1.67,0,1.6525225445040723
5715,1.64,1.6,0,1.6240249965107991
5717,1.77,1.61,0,1.6514707722875634
5722,1.79,1.58,0,1.646243079212525
5723,1.72,1.63,0,1.6480599174529726
5724,1.76,1.56,0,1.6346081517534075
5725,1.71,1.67,0,1.6581647128642132
5726,1.76,1.68,0,1.6705647063472693
5735,1.73,1.64,0,1.6529370197891746
5737,1.76,1.66,0,1.6645719472482923
5739,1.66,1.66,0,1.6457647193811569
5741,1.68,1.65,0,1.6465297854050955
5742,1.64,1.58,0,1.6180322374118221
5748,1.74,1.65,0,1.6578141221253766
5751,1.74,1.52,0,1.6188611879820263
5752,1.71,1.66,0,1.6551683333147245
5753,1.81,1.7,0,1.6859610793798139
5754,1.8,1.66,0,1.6720948383951464
5756,1.65,1.62,0,1.6318984783964896
5760,1.71,1.63,0,1.6461791946662592
5761,1.73,1.6,0,1.6409515015912208
5763,1.69,1.65,0,1.648410508191809
5764,1.7,1.69,0,1.6622767491764765
5765,1.9,1.64,0,1.6849093071633048
5768,1.75,1.67,0,1.665687604011067
5769,1.72,1.61,0,1.6420671583539956
5770,1.76,1.64,0,1.6585791881493153
5772,1.72,1.5,0,1.6091069833096223
5773,1.73,1.59,0,1.6379551220417323
5775,1.76,1.68,0,1.6705647063472693
5776,1.67,1.65,0,1.6446490626183818
5778,1.87,1.66,0,1.6852598979021411
5782,1.74,1.64,0,1.6548177425758883
5784,1.66,1.6,0,1.627786442084226
5785,1.67,1.66,0,1.6476454421678706
5789,1.74,1.61,0,1.6458286039274228
5794,1.7,1.69,0,1.6622767491764765
5795,1.82,1.57,0,1.6488888680231772
5801,1.68,1.59,0,1.6285515081081647
5802,1.73,1.68,0,1.6649225379871286
5804,1.7,1.69,0,1.6622767491764765
5805,1.74,1.68,0,1.666803260773842
5806,1.66,1.66,0,1.6457647193811569
5808,1.64,1.62,0,1.630017755609776
5810,1.7,1.7,0,1.665273128725965
5812,1.69,1.52,0,1.609457574048459
5813,1.73,1.62,0,1.6469442606901978
5819,1.75,1.74,0,1.6866622608574866
5820,1.89,1.63,0,1.6800322048271028
5825,1.76,1.68,0,1.6705647063472693
5827,1.71,1.61,0,1.6401864355672822
5828,1.83,1.61,0,1.6627551090078447
5831,1.76,1.7,0,1.6765574654462463
5833,1.62,1.6,0,1.620263550937372
5834,1.75,1.63,0,1.6537020858131133
5840,1.69,1.59,0,1.6304322308948782
5844,1.67,1.67,0,1.6506418217173588
5845,1.69,1.68,0,1.6573996468402745
5846,1.71,1.64,0,1.6491755742157475
5848,1.79,1.63,0,1.6612249769599674
5851,1.85,1.63,0,1.6725093136802487
5852,1.77,1.64,0,1.6604599109360287
5856,1.78,1.56,0,1.6383695973268346
5857,1.82,1.53,0,1.6369033498252232
5858,1.81,1.59,0,1.6530009043354406
5859,1.79,1.68,0,1.6762068747074097
5860,1.8,1.64,0,1.6661020792961694
5862,1.74,1.64,0,1.6548177425758883
5864,1.73,1.64,0,1.6529370197891746
5865,1.68,1.6,0,1.631547887657653
5866,1.84,1.69,0,1.688606868190466
5867,1.76,1.72,0,1.6825502245452233
5868,1.74,1.63,0,1.6518213630263996
5870,1.73,1.56,0,1.6289659833932668
5872,1.81,1.62,0,1.661990042983906
5873,1.79,1.59,0,1.6492394587620134
5876,1.71,1.63,0,1.6461791946662592
5877,1.83,1.71,0,1.6927189045027293
5878,1.71,1.65,0,1.6521719537652362
5879,1.69,1.65,0,1.648410508191809
5881,1.81,1.63,0,1.6649864225333944
5882,1.73,1.65,0,1.6559333993386631
5883,1.73,1.67,0,1.6619261584376401
5884,1.81,1.58,0,1.650004524785952
5886,1.69,1.57,0,1.6244394717959012
5887,1.68,1.63,0,1.6405370263061185
5889,1.72,1.61,0,1.6420671583539956
5890,1.78,1.58,0,1.6443623564258116
5891,1.74,1.74,0,1.684781538070773
5892,1.76,1.58,0,1.6406009108523845
5894,1.77,1.65,0,1.6634562904855175
5895,1.64,1.61,0,1.6270213760602874
5896,1.77,1.63,0,1.6574635313865405
5897,1.72,1.59,0,1.6360743992550186
5898,1.76,1.65,0,1.6615755676988038
5899,1.75,1.64,0,1.6566984653626018
5901,1.66,1.62,0,1.633779201183203
5902,1.69,1.65,0,1.648410508191809
5903,1.65,1.64,0,1.6378912374954664
5904,1.76,1.62,0,1.6525864290503383
5906,1.74,1.63,0,1.6518213630263996
5907,1.72,1.56,0,1.6270852606065533
5910,1.73,1.68,0,1.6649225379871286
5915,1.77,1.69,0,1.6754418086834713
5916,1.77,1.68,0,1.6724454291339828
5917,1.72,1.68,0,1.663041815200415
5919,1.76,1.67,0,1.6675683267977808
5920,1.71,1.61,0,1.6401864355672822
5923,1.69,1.68,0,1.6573996468402745
5924,1.7,1.64,0,1.647294851429034
5926,1.7,1.68,0,1.659280369626988
5928,1.8,1.61,0,1.6571129406477039
5930,1.74,1.6,0,1.6428322243779343
5934,1.76,1.68,0,1.6705647063472693
5935,1.78,1.63,0,1.659344254173254
5936,1.7,1.64,0,1.647294851429034
5938,1.66,1.62,0,1.633779201183203
5940,1.7,1.6,0,1.6353093332310802
5941,1.84,1.63,0,1.6706285908935352
5942,1.75,1.62,0,1.6507057062636248
5943,1.72,1.55,0,1.6240888810570648
5944,1.65,1.62,0,1.6318984783964896
5951,1.74,1.68,0,1.666803260773842
5952,1.81,1.64,0,1.667982802082883
5956,1.86,1.7,0,1.6953646933133815
5957,1.74,1.67,0,1.6638068812243536
5958,1.71,1.57,0,1.6282009173693281
5960,1.71,1.66,0,1.6551683333147245
5961,1.74,1.62,0,1.6488249834769113
5963,1.68,1.65,0,1.6465297854050955
5964,1.65,1.73,0,1.664858653440863
5966,1.76,1.58,0,1.6406009108523845
5967,1.71,1.71,0,1.670150231062167
5968,1.74,1.66,0,1.6608105016748653
5969,1.72,1.64,0,1.6510562970024611
5972,1.68,1.63,0,1.6405370263061185
5975,1.76,1.67,0,1.6675683267977808
5977,1.69,1.57,0,1.6244394717959012
5979,1.7,1.57,0,1.6263201945826147
5981,1.66,1.55,0,1.6128045443367836
5982,1.64,1.61,0,1.6270213760602874
5983,1.79,1.63,0,1.6612249769599674
5984,1.71,1.68,0,1.6611610924137015
5986,1.73,1.59,0,1.6379551220417323
5991,1.72,1.58,0,1.6330780197055303
5993,1.81,1.7,0,1.6859610793798139
5997,1.83,1.69,0,1.6867261454037525
5998,1.79,1.63,0,1.6612249769599674
5999,1.75,1.61,0,1.6477093267141365
